,Unnamed: 0,fullName,firstName,lastName,gender,isoCountry,continent,birthYear,hasMiddleName,hasNoLastName,source,lastLetter
4935,4935,SALAZAR Kimberly,Kimberly,SALAZAR,female,MX,North America,2004,False,False,kaggleOlympic,y
4936,4936,TEJEDA Adirem,Adirem,TEJEDA,female,MX,North America,2002,False,False,kaggleOlympic,m
4937,4937,ALCOCER Dalia,Dalia,ALCOCER,female,MX,North America,2004,False,False,kaggleOlympic,a
4938,4938,GUTIERREZ Julia,Julia,GUTIERREZ,female,MX,North America,2007,False,False,kaggleOlympic,a
4939,4939,HERNANDEZ Emiliano,Emiliano,HERNANDEZ,male,MX,North America,1998,False,False,kaggleOlympic,o
4940,4940,CARRILLO Duilio,Duilio,CARRILLO,male,MX,North America,1997,False,False,kaggleOlympic,o
4941,4941,OLIVER Mayan,Mayan,OLIVER,female,MX,North America,1993,False,False,kaggleOlympic,n
4942,4942,SANSORES Carlos,Carlos,SANSORES,male,MX,North America,1997,False,False,kaggleOlympic,s
4945,4945,GRIGORIAN Aram,Aram,GRIGORIAN,male,RU,Europe,1998,False,False,kaggleOlympic,m
4946,4946,KOSTOEV Dzhafar,Dzhafar,KOSTOEV,male,RU,Europe,1999,False,False,kaggleOlympic,r
4947,4947,MAGOMEDOMAROV Magomedomar,Magomedomar,MAGOMEDOMAROV,male,RU,Europe,2001,False,False,kaggleOlympic,r
4948,4948,TATALASHVILI Nugzari,Nugzari,TATALASHVILI,male,GE,Europe,1990,False,False,kaggleOlympic,i
4949,4949,BISHRELT Khorloodoi,Khorloodoi,BISHRELT,female,MN,Asia,1998,False,False,kaggleOlympic,i
4950,4950,HOUSSEIN Alexandre,Alexandre,HOUSSEIN,male,FR,Europe,1998,False,False,kaggleOlympic,e
4952,4952,VALENCIA Alejandra,Alejandra,VALENCIA,female,MX,North America,1994,False,False,kaggleOlympic,a
4953,4953,RUIZ Angela,Angela,RUIZ,female,MX,North America,2006,False,False,kaggleOlympic,a
4954,4954,GRANDE Matias,Matias,GRANDE,male,MX,North America,2004,False,False,kaggleOlympic,s
4955,4955,PRIETO Marcela,Marcela,PRIETO,female,MX,North America,1992,False,False,kaggleOlympic,a
4957,4957,RODRIGUEZ Gabriela,Gabriela,RODRIGUEZ,female,MX,North America,1996,False,False,kaggleOlympic,a
4961,4961,REINOSO Sofia,Sofia,REINOSO,female,MX,North America,1996,False,False,kaggleOlympic,a
4964,4964,LINARES Natalia,Natalia,LINARES,female,CO,South America,2003,False,False,kaggleOlympic,a
4965,4965,LONGA Ronal,Ronal,LONGA,male,CO,South America,2004,False,False,kaggleOlympic,l
4967,4967,ORJUELA Angie,Angie,ORJUELA,female,CO,South America,1989,False,False,kaggleOlympic,e
4972,4972,ABDOLI Samyar,Samyar,ABDOLI,male,IR,Asia,2002,False,False,kaggleOlympic,r
4973,4973,SIMWAKA Asimenye,Asimenye,SIMWAKA,female,MW,Africa,1997,False,False,kaggleOlympic,e
4975,4975,SERRANO Franco,Franco,SERRANO,male,AR,South America,2000,False,False,kaggleOlympic,o
4976,4976,KUMEL SAADI,SAADI,KUMEL,male,CH,Europe,2004,False,False,kaggleOlympic,i
4978,4978,MUNTADHER ABDULAMEER,ABDULAMEER,MUNTADHER,male,IQ,Asia,2001,False,False,kaggleOlympic,r
4979,4979,MUNTADHER MOHAMMED,MOHAMMED,MUNTADHER,male,IQ,Asia,2001,False,False,kaggleOlympic,d
4980,4980,MAEDER Maximilian,Maximilian,MAEDER,male,SG,Asia,2006,False,False,kaggleOlympic,n
4981,4981,LO Ryan,Ryan,LO,male,SG,Asia,1997,False,False,kaggleOlympic,n
4985,4985,ZAID TAHSEEN,TAHSEEN,ZAID,male,IQ,Asia,2001,False,False,kaggleOlympic,n
4986,4986,HUSSEIN AMER,AMER,HUSSEIN,male,IQ,Asia,2002,False,False,kaggleOlympic,r
4988,4988,HUSSEIN LAWEND,LAWEND,HUSSEIN,male,IQ,Asia,2001,False,False,kaggleOlympic,d
4992,4992,ALI JASIM,JASIM,ALI,male,IQ,Asia,2004,False,False,kaggleOlympic,m
4993,4993,KARRAR SAAD,SAAD,KARRAR,male,IQ,Asia,2001,False,False,kaggleOlympic,d
4994,4994,KARRAR MOHAMMED,MOHAMMED,KARRAR,male,IQ,Asia,2001,False,False,kaggleOlympic,d
4995,4995,NIHAD MOHAMMED,MOHAMMED,NIHAD,male,IQ,Asia,2001,False,False,kaggleOlympic,d
4996,4996,DOUA Camil,Camil,DOUA,male,FR,Europe,2002,False,False,kaggleOlympic,l
4997,4997,CHEW Caroline,Caroline,CHEW,female,SG,Asia,1992,False,False,kaggleOlympic,e
4999,4999,SALIMI Arian,Arian,SALIMI,male,IR,Asia,2003,False,False,kaggleOlympic,n
5000,5000,BARKHORDARI Mehran,Mehran,BARKHORDARI,male,IR,Asia,2000,False,False,kaggleOlympic,n
5001,5001,NEMATZADEH Mobina,Mobina,NEMATZADEH,female,IR,Asia,2005,False,False,kaggleOlympic,a
5002,5002,KIYANICHANDEH Nahid,Nahid,KIYANICHANDEH,female,IR,Asia,1998,False,False,kaggleOlympic,d
5003,5003,MPALI Adam,Adam,MPALI,male,GA,Africa,2002,False,False,kaggleOlympic,m
5011,5011,ALAMIAN Nima,Nima,ALAMIAN,male,IR,Asia,1992,False,False,kaggleOlympic,a
5012,5012,ALAMIYAN Noshad,Noshad,ALAMIYAN,male,IR,Asia,1991,False,False,kaggleOlympic,d
5014,5014,MAAN Tulika,Tulika,MAAN,female,IN,Asia,1998,False,False,kaggleOlympic,a
5015,5015,ANCER Abraham,Abraham,ANCER,male,US,North America,1991,False,False,kaggleOlympic,m
5016,5016,SHARMA Shubhankar,Shubhankar,SHARMA,male,IN,Asia,1996,False,False,kaggleOlympic,r
5017,5017,BHULLAR Gaganjeet,Gaganjeet,BHULLAR,male,IN,Asia,1988,False,False,kaggleOlympic,t
5018,5018,GIRMA Ermias,Ermias,GIRMA,male,ET,Africa,2005,False,False,kaggleOlympic,s
5019,5019,ROJAS Carlos,Carlos,ROJAS,male,MX,North America,2000,False,False,kaggleOlympic,s
5021,5021,VAZQUEZ Ana,Ana,VAZQUEZ,female,MX,North America,2000,False,False,kaggleOlympic,a
5022,5022,RIVERA Edgar,Edgar,RIVERA,male,MX,North America,1991,False,False,kaggleOlympic,r
5024,5024,ALEMU Habitam,Habitam,ALEMU,female,ET,Africa,1997,False,False,kaggleOlympic,m
5025,5025,MESELE Worknesh,Worknesh,MESELE,female,ET,Africa,2001,False,False,kaggleOlympic,h
5026,5026,DUGUMA Tsige,Tsige,DUGUMA,female,ET,Africa,2001,False,False,kaggleOlympic,e
5027,5027,ASHOK Aditi,Aditi,ASHOK,female,IN,Asia,1998,False,False,kaggleOlympic,i
5028,5028,DAGAR Diksha,Diksha,DAGAR,female,IN,Asia,2000,False,False,kaggleOlympic,a
5029,5029,FAYISA Abdisa,Abdisa,FAYISA,male,ET,Africa,2005,False,False,kaggleOlympic,a
5030,5030,GUERRERO Ilse,Ilse,GUERRERO,female,MX,North America,1993,False,False,kaggleOlympic,e
5031,5031,CHAMA Noel,Noel,CHAMA,male,MX,North America,1997,False,False,kaggleOlympic,l
5032,5032,ORTIZ Ricardo,Ricardo,ORTIZ,male,MX,North America,1995,False,False,kaggleOlympic,o
5033,5033,SHAHSAVARI Neda,Neda,SHAHSAVARI,female,IR,Asia,1986,False,False,kaggleOlympic,a
5034,5034,FALLAH Mobina,Mobina,FALLAH,female,IR,Asia,1999,False,False,kaggleOlympic,a
5039,5039,LABIB Ali,Ali,LABIB,male,IR,Asia,2002,False,False,kaggleOlympic,i
5040,5040,FASIHI Farzaneh,Farzaneh,FASIHI,female,IR,Asia,1993,False,False,kaggleOlympic,h
5041,5041,TAFTIAN Hassan,Hassan,TAFTIAN,male,IR,Asia,1993,False,False,kaggleOlympic,n
5042,5042,PANWAR Balraj,Balraj,PANWAR,male,IN,Asia,1999,False,False,kaggleOlympic,j
5043,5043,RICKETTS Shanieka,Shanieka,RICKETTS,female,JM,North America,1992,False,False,kaggleOlympic,a
5044,5044,HARRIS Naquille,Naquille,HARRIS,male,US,North America,2002,False,False,kaggleOlympic,e
5045,5045,DAVOUDI Ali,Ali,DAVOUDI,male,IR,Asia,1999,False,False,kaggleOlympic,i
5047,5047,WELTEJI Diribe,Diribe,WELTEJI,female,ET,Africa,2002,False,False,kaggleOlympic,e
5048,5048,HAYLOM Birke,Birke,HAYLOM,female,ET,Africa,2006,False,False,kaggleOlympic,e
5049,5049,HAILU Freweyni,Freweyni,HAILU,female,ET,Africa,2001,False,False,kaggleOlympic,i
5050,5050,AGHAMIRZAEIJENAGHARD Ali,Ali,AGHAMIRZAEIJENAGHARD,male,IR,Asia,1993,False,False,kaggleOlympic,i
5051,5051,MAYALA Freddy,Freddy,MAYALA,male,CG,Africa,2000,False,False,kaggleOlympic,y
5052,5052,AREGAWI Berihu,Berihu,AREGAWI,male,ET,Africa,2001,False,False,kaggleOlympic,u
5053,5053,KEJELCHA Yomif,Yomif,KEJELCHA,male,ET,Africa,1997,False,False,kaggleOlympic,f
5054,5054,GEBRHIWET Hagos,Hagos,GEBRHIWET,male,ET,Africa,1994,False,False,kaggleOlympic,s
5055,5055,BOBIMBO Vanessa,Vanessa,BOBIMBO,female,CG,Africa,1999,False,False,kaggleOlympic,a
5056,5056,NGOYE Natacha,Natacha,NGOYE,female,CG,Africa,1993,False,False,kaggleOlympic,a
5058,5058,BAREGA Selemon,Selemon,BAREGA,male,ET,Africa,2000,False,False,kaggleOlympic,n
5059,5059,TEFERA Samuel,Samuel,TEFERA,male,ET,Africa,1999,False,False,kaggleOlympic,l
5060,5060,YIHUNE Addisu,Addisu,YIHUNE,male,ET,Africa,2003,False,False,kaggleOlympic,u
5061,5061,MEHARY Biniam,Biniam,MEHARY,male,ET,Africa,2006,False,False,kaggleOlympic,m
5062,5062,TAYE Ejgayehu,Ejgayehu,TAYE,female,ET,Africa,2000,False,False,kaggleOlympic,u
5063,5063,EISA Medina,Medina,EISA,female,ET,Africa,2005,False,False,kaggleOlympic,a
5064,5064,GEBRESELAMA Tsigie,Tsigie,GEBRESELAMA,female,ET,Africa,2000,False,False,kaggleOlympic,e
5065,5065,ZENG Jian,Jian,ZENG,female,CN,Asia,1996,False,False,kaggleOlympic,n
5066,5066,QUEK Izaac,Izaac,QUEK,male,SG,Asia,2006,False,False,kaggleOlympic,c
5067,5067,VEGA Jerome,Jerome,VEGA,male,PR,North America,1995,False,False,kaggleOlympic,e
5070,5070,SCOTT Gabby,Gabby,SCOTT,female,DE,Europe,1997,False,False,kaggleOlympic,y
5073,5073,CEBALLOS Macarena,Macarena,CEBALLOS,female,AR,South America,1995,False,False,kaggleOlympic,a
5075,5075,CHEVRIER Luc,Luc,CHEVRIER,male,FR,Europe,1999,False,False,kaggleOlympic,c
5080,5080,HYDE Jaheel,Jaheel,HYDE,male,JM,North America,1997,False,False,kaggleOlympic,l
5081,5081,IGA Jorge,Jorge,IGA,male,MX,North America,1997,False,False,kaggleOlympic,e
5082,5082,HEIN Agostina,Agostina,HEIN,female,AR,South America,2008,False,False,kaggleOlympic,a
5083,5083,SASSER Mathlynn,Mathlynn,SASSER,female,MH,Oceania,1996,False,False,kaggleOlympic,n
5084,5084,HEPLER Kayla,Kayla,HEPLER,female,MH,Oceania,2002,False,False,kaggleOlympic,a
5085,5085,KINONO Philli,Philli,KINONO,male,MH,Oceania,1997,False,False,kaggleOlympic,i
5087,5087,MARTINEZ Paulina,Paulina,MARTINEZ,female,MX,North America,1999,False,False,kaggleOlympic,a
5090,5090,MUSTAFA SAADOON,SAADOON,MUSTAFA,male,IQ,Asia,2001,False,False,kaggleOlympic,n
5091,5091,ALFRED Julien,Julien,ALFRED,female,LC,North America,2001,False,False,kaggleOlympic,n
5092,5092,JOSEPH Michael,Michael,JOSEPH,male,LC,North America,2002,False,False,kaggleOlympic,l
5093,5093,YOUSSEF AMYN,AMYN,YOUSSEF,male,DE,Europe,2003,False,False,kaggleOlympic,n
5094,5094,TSEGAY Gudaf,Gudaf,TSEGAY,female,ET,Africa,1997,False,False,kaggleOlympic,f
5095,5095,ALSADEQ Julyana,Julyana,ALSADEQ,female,JO,Asia,1994,False,False,kaggleOlympic,a
5096,5096,TESFAY Fotyen,Fotyen,TESFAY,female,ET,Africa,1998,False,False,kaggleOlympic,n
5097,5097,MOJALLALTOPRAGHGHALE Fatemeh,Fatemeh,MOJALLALTOPRAGHGHALE,female,IR,Asia,2002,False,False,kaggleOlympic,h
5098,5098,ELSHARABATY Saleh,Saleh,ELSHARABATY,male,JO,Asia,1998,False,False,kaggleOlympic,h
5101,5101,KAREEM Zaid,Zaid,KAREEM,male,JO,Asia,2001,False,False,kaggleOlympic,d
5102,5102,SARAVANAN Vishnu,Vishnu,SARAVANAN,male,IN,Asia,1999,False,False,kaggleOlympic,u
5103,5103,KUMANAN Nethra,Nethra,KUMANAN,female,IN,Asia,1997,False,False,kaggleOlympic,a
5104,5104,SARAVIA Ulises,Ulises,SARAVIA,male,AR,South America,2005,False,False,kaggleOlympic,s
5105,5105,BORELLI Florencia,Florencia,BORELLI,female,AR,South America,1992,False,False,kaggleOlympic,a
5106,5106,CASETTA Belen,Belen,CASETTA,female,AR,South America,1994,False,False,kaggleOlympic,n
5107,5107,GOMEZ Joaquin,Joaquin,GOMEZ,male,AR,South America,1996,False,False,kaggleOlympic,n
5108,5108,LARREGINA Elian,Elian,LARREGINA,male,AR,South America,2000,False,False,kaggleOlympic,n
5109,5109,SASIA Nazareno,Nazareno,SASIA,male,AR,South America,2001,False,False,kaggleOlympic,o
5112,5112,ABUZRIBA Ahmed,Ahmed,ABUZRIBA,male,LY,Africa,2000,False,False,kaggleOlympic,d
5113,5113,BUKRAH Mohamed,Mohamed,BUKRAH,male,LY,Africa,2003,False,False,kaggleOlympic,d
5115,5115,GIL Federico,Federico,GIL,male,AR,South America,1988,False,False,kaggleOlympic,o
5117,5117,RUSSO Fernanda,Fernanda,RUSSO,female,AR,South America,1999,False,False,kaggleOlympic,a
5118,5118,CROOKS Jordan,Jordan,CROOKS,male,US,North America,2002,False,False,kaggleOlympic,n
5119,5119,BOSCO Eugenia,Eugenia,BOSCO,female,AR,South America,1997,False,False,kaggleOlympic,a
5120,5120,FERRETTI Chiara,Chiara,FERRETTI,female,AR,South America,2007,False,False,kaggleOlympic,a
5121,5121,MAJDALANI Mateo,Mateo,MAJDALANI,male,AR,South America,1994,False,False,kaggleOlympic,o
5124,5124,EDGHILL Chelsea,Chelsea,EDGHILL,female,US,North America,1997,False,False,kaggleOlympic,a
5125,5125,TONDAIMAN Prithviraj,Prithviraj,TONDAIMAN,male,IN,Asia,1987,False,False,kaggleOlympic,j
5126,5126,KUSALE Swapnil,Swapnil,KUSALE,male,IN,Asia,1995,False,False,kaggleOlympic,l
5127,5127,BATRA Manika,Manika,BATRA,female,IN,Asia,1995,False,False,kaggleOlympic,a
5129,5129,ZMUSHKA Alina,Alina,ZMUSHKA,female,BY,Europe,1997,False,False,kaggleOlympic,a
5130,5130,AKULA Sreeja,Sreeja,AKULA,female,IN,Asia,1998,False,False,kaggleOlympic,a
5131,5131,CHAUHAN Maheshwari,Maheshwari,CHAUHAN,female,IN,Asia,1996,False,False,kaggleOlympic,i
5132,5132,SHYMANOVICH Ilya,Ilya,SHYMANOVICH,male,BY,Europe,1994,False,False,kaggleOlympic,a
5134,5134,SHKURDAI Anastasiya,Anastasiya,SHKURDAI,female,BY,Europe,2003,False,False,kaggleOlympic,a
5135,5135,MOUDGIL Anjum,Anjum,MOUDGIL,female,IN,Asia,1994,False,False,kaggleOlympic,m
5136,5136,SINGH Shreyasi,Shreyasi,SINGH,female,IN,Asia,1991,False,False,kaggleOlympic,i
5137,5137,BHAKER Manu,Manu,BHAKER,female,IN,Asia,2002,False,False,kaggleOlympic,u
5138,5138,ZALATY Yauheni,Yauheni,ZALATY,male,BY,Europe,1999,False,False,kaggleOlympic,i
5139,5139,VALARIVAN Elavenil,Elavenil,VALARIVAN,female,IN,Asia,1999,False,False,kaggleOlympic,l
5140,5140,DESAI Harmeet,Harmeet,DESAI,male,IN,Asia,1993,False,False,kaggleOlympic,t
5143,5143,JOACHIM Alex,Alex,JOACHIM,male,VC,North America,2003,False,False,kaggleOlympic,x
5144,5144,ALBERTARRIO Agustina,Agustina,ALBERTARRIO,female,AR,South America,1993,False,False,kaggleOlympic,a
5145,5145,ALONSO Agostina,Agostina,ALONSO,female,AR,South America,1995,False,False,kaggleOlympic,a
5146,5146,CAMPOY Maria,Maria,CAMPOY,female,AR,South America,1990,False,False,kaggleOlympic,a
5147,5147,CAIRO Sofia,Sofia,CAIRO,female,AR,South America,2002,False,False,kaggleOlympic,a
5148,5148,CASAS Lara,Lara,CASAS,female,AR,South America,2004,False,False,kaggleOlympic,a
5150,5150,COSENTINO Cristina,Cristina,COSENTINO,female,AR,South America,1997,False,False,kaggleOlympic,a
5151,5151,GORZELANY Agustina,Agustina,GORZELANY,female,AR,South America,1996,False,False,kaggleOlympic,a
5152,5152,GRANATTO Maria,Maria,GRANATTO,female,AR,South America,1995,False,False,kaggleOlympic,a
5153,5153,JANKUNAS Julieta,Julieta,JANKUNAS,female,AR,South America,1999,False,False,kaggleOlympic,a
5157,5157,TOCCALINO Sofia,Sofia,TOCCALINO,female,AR,South America,1997,False,False,kaggleOlympic,a
5158,5158,TRINCHINETTI Eugenia,Eugenia,TRINCHINETTI,female,AR,South America,1997,False,False,kaggleOlympic,a
5159,5159,BUGALLO Agustin,Agustin,BUGALLO,male,AR,South America,1995,False,False,kaggleOlympic,n
5162,5162,CATAN Juan,Juan,CATAN,male,AR,South America,1995,False,False,kaggleOlympic,n
5163,5163,DOMENE Tomas,Tomas,DOMENE,male,AR,South America,1997,False,False,kaggleOlympic,s
5164,5164,HABIF Thomas,Thomas,HABIF,male,AR,South America,1996,False,False,kaggleOlympic,s
5165,5165,KEENAN Nicolas,Nicolas,KEENAN,male,AR,South America,1997,False,False,kaggleOlympic,s
5166,5166,MARCUCCI Tadeo,Tadeo,MARCUCCI,male,AR,South America,2001,False,False,kaggleOlympic,o
5167,5167,MARTINEZ Lucas,Lucas,MARTINEZ,male,AR,South America,1993,False,False,kaggleOlympic,s
5168,5168,MARTINS Tobias,Tobias,MARTINS,male,AR,South America,1998,False,False,kaggleOlympic,s
5169,5169,JAVER Mahsa,Mahsa,JAVER,female,IR,Asia,1994,False,False,kaggleOlympic,a
5171,5171,BEYRANVAND Mohammad,Mohammad,BEYRANVAND,male,IR,Asia,2008,False,False,kaggleOlympic,d
5172,5172,ROSTAMIYAN Haniyeh,Haniyeh,ROSTAMIYAN,female,IR,Asia,1998,False,False,kaggleOlympic,h
5175,5175,AMAISTROAIE Madalina,Madalina,AMAISTROAIE,female,RO,Europe,2002,False,False,kaggleOlympic,a
5177,5177,GERBEKOV Askerbii,Askerbii,GERBEKOV,male,RU,Europe,1996,False,False,kaggleOlympic,i
5178,5178,CISSE Arthur,Arthur,CISSE,male,CI,Africa,1996,False,False,kaggleOlympic,r
5179,5179,KONE Maboundou,Maboundou,KONE,female,CI,Africa,1997,False,False,kaggleOlympic,u
5180,5180,NURMATOV Shakhzod,Shakhzod,NURMATOV,male,UZ,Asia,1999,False,False,kaggleOlympic,d
5181,5181,PRAKATEN Anna,Anna,PRAKATEN,female,BY,Europe,1992,False,False,kaggleOlympic,a
5182,5182,SAFAROLIYEV Sobirjon,Sobirjon,SAFAROLIYEV,male,UZ,Asia,2002,False,False,kaggleOlympic,n
5183,5183,OLFATI Mahdi,Mahdi,OLFATI,male,IR,Asia,2001,False,False,kaggleOlympic,i
5185,5185,MAZZILLI Agustin,Agustin,MAZZILLI,male,AR,South America,1989,False,False,kaggleOlympic,n
5186,5186,MONJA Federico,Federico,MONJA,male,AR,South America,1993,False,False,kaggleOlympic,o
5187,5187,REY Matias,Matias,REY,male,AR,South America,1984,False,False,kaggleOlympic,s
5188,5188,SANTIAGO Tomas,Tomas,SANTIAGO,male,AR,South America,1992,False,False,kaggleOlympic,s
5189,5189,TARAZONA Santiago,Santiago,TARAZONA,male,AR,South America,1996,False,False,kaggleOlympic,o
5190,5190,TOSCANI Lucas,Lucas,TOSCANI,male,AR,South America,1999,False,False,kaggleOlympic,s
5191,5191,VERNICE Agustin,Agustin,VERNICE,male,AR,South America,1995,False,False,kaggleOlympic,n
5192,5192,BROWN Janeek,Janeek,BROWN,female,JM,North America,1998,False,False,kaggleOlympic,k
5195,5195,CAMERON Lloydricia,Lloydricia,CAMERON,female,US,North America,1996,False,False,kaggleOlympic,a
5197,5197,CLAYTON Rushell,Rushell,CLAYTON,female,JM,North America,1992,False,False,kaggleOlympic,l
5198,5198,DUFFY Flora,Flora,DUFFY,female,BM,North America,1987,False,False,kaggleOlympic,a
5204,5204,MIKLOS Andrea,Andrea,MIKLOS,female,RO,Europe,1999,False,False,kaggleOlympic,a
5207,5207,RANKIREDDY Satwiksairaj,Satwiksairaj,RANKIREDDY,male,IN,Asia,2000,False,False,kaggleOlympic,j
5208,5208,SHETTY Chirag,Chirag,SHETTY,male,IN,Asia,1997,False,False,kaggleOlympic,g
5209,5209,BERTEMES Bob,Bob,BERTEMES,male,LU,Europe,1993,False,False,kaggleOlympic,b
5211,5211,AGARWALLA Anush,Anush,AGARWALLA,male,IN,Asia,1999,False,False,kaggleOlympic,h
5212,5212,CRASTO Tanisha,Tanisha,CRASTO,female,IN,Asia,2003,False,False,kaggleOlympic,a
5213,5213,PONNAPPA Ashwini,Ashwini,PONNAPPA,female,IN,Asia,1989,False,False,kaggleOlympic,i
5215,5215,RUTTO Stella,Stella,RUTTO,female,KE,Africa,1996,False,False,kaggleOlympic,a
5216,5216,STANCIU Daniela,Daniela,STANCIU,female,RO,Europe,1987,False,False,kaggleOlympic,a
5219,5219,GOMES Filipe,Filipe,GOMES,male,MW,Africa,1997,False,False,kaggleOlympic,e
5220,5220,OCAMPO Daiana,Daiana,OCAMPO,female,AR,South America,1991,False,False,kaggleOlympic,a
5221,5221,ARCHIBALD Emanuel,Emanuel,ARCHIBALD,male,GY,South America,1994,False,False,kaggleOlympic,l
5222,5222,ABRAMS Aliyah,Aliyah,ABRAMS,female,US,North America,1997,False,False,kaggleOlympic,h
5226,5226,TRAORE Cheickna,Cheickna,TRAORE,male,CI,Africa,2000,False,False,kaggleOlympic,a
5227,5227,TIE Whitney,Whitney,TIE,female,CI,Africa,1999,False,False,kaggleOlympic,y
5228,5228,SIDHU Vijayveer,Vijayveer,SIDHU,male,IN,Asia,2002,False,False,kaggleOlympic,r
5231,5231,ANISH Anish,Anish,ANISH,male,IN,Asia,2002,False,False,kaggleOlympic,h
5232,5232,BABUTA Arjun,Arjun,BABUTA,male,IN,Asia,1999,False,False,kaggleOlympic,n
5234,5234,BOUSHITA Abderrahmane,Abderrahmane,BOUSHITA,male,MA,Africa,1997,False,False,kaggleOlympic,e
5235,5235,SINGH Sandee,Sandee,SINGH,male,IN,Asia,1996,False,False,kaggleOlympic,e
5237,5237,SINGH Esha,Esha,SINGH,female,IN,Asia,2005,False,False,kaggleOlympic,a
5238,5238,RAMITA Ramita,Ramita,RAMITA,female,IN,Asia,2004,False,False,kaggleOlympic,a
